roi	subject_id	num_bins	prf_ecc_bins	prf_pcm_bins_median	prf_r2_bins_median	prf_pcm_bins_ci_upper_bound	prf_pcm_bins_ci_lower_bound
V1	770352	3	0.3374525308609009	14.591695364547634	0.36802497863769523	30.253432914348103	4.783071267946612
V1	770352	4	0.623387336730957	11.067423061705854	0.43021728515625	28.107394898745525	5.58970641859267
V1	770352	5	0.9198837280273438	7.520011585880407	0.4781822967529296	12.689234161649278	3.9006856125033376
V1	770352	6	1.52147376537323	5.904124708498619	0.5608208847045898	10.45446280713854	1.4556817687329184
V1	770352	7	2.360278367996216	4.378257262619532	0.6202606582641601	9.70584493990368	1.1209960688003635
V1	770352	8	3.9625399112701416	3.4430182864603243	0.548289794921875	6.4105450301921865	1.660118091228498
V1	770352	9	5.620485782623291	2.660142636513474	0.460643424987793	4.007889969939183	1.194002840059515
V2	770352	0	0.0680004134774208	23.562767211386543	0.1703602600097656	37.471378107035726	6.196742653694914
V2	770352	1	0.1213617399334907	31.30448443913729	0.2642164230346679	47.3810452371112	4.48386583513001
V2	770352	2	0.2077414542436599	32.33525312896925	0.229827766418457	45.09745245137498	11.716115612260982
V2	770352	3	0.3488645851612091	16.734340721235263	0.3073088455200195	33.07351876008083	7.737532345082299
V2	770352	4	0.5986456871032715	13.4533380120759	0.4584613037109375	28.661962501909723	5.747066524735303
V2	770352	5	0.917479932308197	10.161087328346497	0.4807729721069336	18.549033636979733	4.258179997343929
V2	770352	6	1.5284961462020874	6.044872943061093	0.5146747207641602	10.57371079093431	2.482430336655791
V2	770352	7	2.3377716541290283	4.09190957066054	0.5767269134521484	7.581891252786181	1.4796460399038165
V2	770352	8	3.996856451034546	2.816483018363915	0.5272156143188477	6.356452798275376	1.2941551198888637
V2	770352	9	5.630590438842773	2.3160942668361337	0.4941050338745117	4.052946840740889	0.765291942554923
V3	770352	0	NaN	NaN	NaN	NaN	NaN
V3	770352	1	0.1358542740345001	35.40308329540793	0.3467037200927734	46.15025852006246	16.0385273494992
V3	770352	2	0.204413890838623	30.256906820796733	0.2722185897827148	43.87363956037064	5.9564994415071
V3	770352	3	0.3432188034057617	19.32805423620066	0.3588431549072265	38.8165237594892	8.719984407305253
V3	770352	4	0.5537806153297424	15.926051882819271	0.3920023345947265	25.09996975744417	8.288688184620922
V3	770352	5	0.9096829891204834	10.5994411255141	0.4345521163940429	17.083921057823034	2.275776882424464
V3	770352	6	1.3957358598709106	6.788370268797989	0.40736072540283197	15.59500249020046	1.9120728146645447
V3	770352	7	2.439455032348633	3.89104643541078	0.3978146362304687	8.53619321059868	1.4138192797793898
V3	770352	8	3.871999979019165	2.7532408336536154	0.4181425476074218	4.903714603833161	1.4203211879366364
V3	770352	9	5.618537425994873	2.9583285251483167	0.4285406494140625	9.502763010272709	1.268106811670469
V1	872764	0	NaN	NaN	NaN	NaN	NaN
V1	872764	1	0.1560799926519394	10.50955564892862	0.3377281951904297	19.06884167142228	0.7196064641718123
V1	872764	2	0.23625348508358	15.957048615654452	0.3608076858520508	23.10992299483937	1.018297145024841
V1	872764	3	0.3437306582927704	13.319594950758246	0.394759292602539	33.33097429113692	1.1028211406048334
V1	872764	4	0.6057152152061462	7.510424316228834	0.4778479385375976	13.531359742115344	0.7004801617767686
V1	872764	5	0.8665494322776794	6.234043546168419	0.4884938049316406	10.22846818304144	1.2821329130821109
V1	872764	6	1.502846479415893	5.336630256080538	0.4922272109985351	7.835608982691065	1.426874259343966
V1	872764	7	2.3292603492736816	3.422903735634867	0.5379086685180664	5.9980855082531175	1.3462791940965018
V1	872764	8	3.9670474529266353	2.65104585245287	0.5316827392578125	5.030231311204253	0.982673346788328
V1	872764	9	5.707623958587647	2.3029644589094103	0.4427470016479492	3.4034016279918085	0.809368589747638
V2	872764	0	NaN	NaN	NaN	NaN	NaN
V2	872764	1	0.153809905052185	10.426933448592033	0.3271208572387695	14.609437962989135	8.016819962932205
V2	872764	2	0.2396517843008041	16.219651650539426	0.3863598251342773	37.96868441273468	1.7308151986916505
V2	872764	3	0.3332036137580871	11.472520779583856	0.4062488174438476	34.07312231199716	1.7442945246331658
V2	872764	4	0.5584697723388672	9.32104400705065	0.4968210983276367	20.52980761800393	3.5875653970160544
V2	872764	5	0.922569453716278	7.0715842653119205	0.5221512222290039	15.665878767291971	1.5631432188475012
V2	872764	6	1.4600782394409175	4.5116872302055055	0.5320450210571289	10.307930259906971	1.5142345626148976
V2	872764	7	2.298616409301758	4.560356766271101	0.5249470520019531	12.117739319213204	1.771315443154522
V2	872764	8	3.704633235931397	2.6543810123200093	0.5393075942993164	5.423061574993023	0.8733935397573338
V2	872764	9	5.784981727600098	2.186148545762146	0.499546890258789	3.483842565821908	0.7465293982227157
V3	872764	0	NaN	NaN	NaN	NaN	NaN
V3	872764	1	0.1506749242544174	1.5407639978706142	0.3189345550537109	13.67471042889851	1.4483876955560364
V3	872764	2	0.2247810959815979	12.27113677634737	0.4610269165039062	26.20379083757115	1.7427807325643871
V3	872764	3	0.3450240194797515	19.1516905159655	0.4514863586425781	37.372541079496926	2.745335489339103
V3	872764	4	0.5294461250305176	14.70706285381746	0.4991473007202148	32.28208728590282	6.290202535837874
V3	872764	5	0.8794573545455933	9.096868629181952	0.5105506134033203	19.28610921501079	5.08548153156386
V3	872764	6	1.5262765884399414	7.395513695209518	0.5399444198608399	12.214436039076222	2.505605234975178
V3	872764	7	2.3214199542999268	5.098614469760452	0.5082598876953125	7.679099616655266	2.096473624871629
V3	872764	8	3.96903157234192	2.9274690513389303	0.4821428680419922	5.5940936846500335	1.2041542752523893
V3	872764	9	5.674530982971191	2.614103649918546	0.42960937499999996	4.257226103367064	1.3574163112687476
V1	951457	0	NaN	NaN	NaN	NaN	NaN
V1	951457	1	NaN	NaN	NaN	NaN	NaN
V1	951457	2	NaN	NaN	NaN	NaN	NaN
V1	951457	3	0.3728042244911194	8.98798866138061	0.1548847007751465	14.773373142699342	5.042496211774005
V1	951457	4	0.6115457415580748	8.87634893152465	0.2840778732299804	14.53478262529189	6.093333255154584
V1	951457	5	0.9454458951950072	7.871290671045391	0.3990853881835937	11.88439725815157	3.334464969630018
V1	951457	6	1.4969993829727173	6.128377990743075	0.4730902481079101	12.210618702437207	2.755228185776018
V1	951457	7	2.318568706512451	3.6507602610971097	0.5098851776123047	7.1266802259158	1.5783816084044604
V1	951457	8	3.972555637359619	2.3160191719355367	0.5661097717285156	4.471381564234919	1.03897700061928
V1	951457	9	5.73297119140625	1.8701569584178337	0.5406756591796875	3.6714942965260136	0.8678662378312583
V2	951457	0	NaN	NaN	NaN	NaN	NaN
V2	951457	1	NaN	NaN	NaN	NaN	NaN
V2	951457	2	NaN	NaN	NaN	NaN	NaN
V2	951457	3	0.3916316330432892	19.40946662112836	0.21336030960083	32.933438063799336	11.82553730488083
V2	951457	4	0.6063997745513916	14.253837056166466	0.3004779815673828	25.12223543033391	9.473721351508438
V2	951457	5	0.8506710529327393	10.364985359151884	0.4540593719482422	14.697975518230722	2.37711647138496
V2	951457	6	1.5977275371551514	6.607875188930857	0.4996236419677734	11.321653795073084	1.762036543871986
V2	951457	7	2.400445938110352	4.0350487467723175	0.5568706893920898	8.080412631765501	1.038059925372104
V2	951457	8	3.997896909713745	2.525917289581568	0.5603372955322266	5.037141901309888	0.9963790708535256
V2	951457	9	5.768310070037842	1.7929301268220854	0.5566961669921875	2.8123466770161363	0.8087970499876875
V3	951457	0	NaN	NaN	NaN	NaN	NaN
V3	951457	1	NaN	NaN	NaN	NaN	NaN
V3	951457	2	0.2417202144861221	15.065003229412394	0.1034187698364257	24.680143518987	4.517596284495821
V3	951457	3	0.3677575588226318	17.564289307439793	0.1088129901885986	31.963374884773064	8.525662118265577
V3	951457	4	0.6014057993888855	16.578989600121282	0.3003565597534179	31.24682343357089	8.79777169101413
V3	951457	5	0.908235788345337	9.057553258287768	0.407503719329834	28.89747623402256	4.821229635007606
V3	951457	6	1.5039467811584473	7.2422145167794385	0.4871054458618164	14.350768433852444	3.833945264465545
V3	951457	7	2.4291014671325684	4.890533947546697	0.5068970489501953	9.055276719854524	2.5469677362731584
V3	951457	8	3.852835178375244	3.1763836746701224	0.5036227798461914	8.86757709976356	1.834468472799217
V3	951457	9	5.83758544921875	2.1402869997362863	0.4535182189941406	5.97654789766078	1.3428844815185843
V1	111312	0	NaN	NaN	NaN	NaN	NaN
V1	111312	1	0.12858331	14.2792108356167	0.1666798	17.119251680327483	13.701979674750012
V1	111312	2	0.23382981	30.45339238890376	0.30501282	43.83802525383112	14.108030733903352
V1	111312	3	0.33952832	21.133440260349204	0.384878575	44.882364680576046	8.519142077936193
V1	111312	4	0.56622124	11.894300854675077	0.48933175	18.724601293277136	5.593160871483598
V1	111312	5	0.91280824	8.468278851483268	0.4840206	14.188189154023922	4.720897526190364
V1	111312	6	1.4481717	5.601427050130831	0.62216485	12.391744965917788	3.014586444205508
V1	111312	7	2.5888786	3.5787789764212965	0.65656936	5.996322687282139	1.8794137298380629
V1	111312	8	3.913151	2.879116495134658	0.68577254	5.899272451536711	1.248061915963119
V1	111312	9	5.698293	1.9088807679771744	0.58843362	3.1727620312729057	0.7405017781014875
V2	111312	0	NaN	NaN	NaN	NaN	NaN
V2	111312	1	0.13807145	23.137743193820413	0.20362526	32.765491119792024	15.10446981755378
V2	111312	2	0.2139225	30.204010892737458	0.24686533	40.78003567504872	10.665796847327968
V2	111312	3	0.34319505	21.15542862017289	0.35739908	41.59864982438717	11.09823229743652
V2	111312	4	0.59174126	15.641836271255366	0.55027413	22.78653543622189	7.941320498880265
V2	111312	5	0.94319004	10.04727188681388	0.6030811	19.2203428799689	2.791972735525971
V2	111312	6	1.4117469	6.175710654364043	0.6599052	11.544018867980926	1.6190944709761157
V2	111312	7	2.4566836	4.080499706058832	0.6911706	6.596396322068845	2.2878523990882624
V2	111312	8	3.8983552	2.8645430517712143	0.6875929000000001	4.918237641235892	1.4334679336335316
V2	111312	9	5.7033725	2.182339424320309	0.6067555	3.9152749305700536	0.9435531440430666
V3	111312	0	NaN	NaN	NaN	NaN	NaN
V3	111312	1	0.13363104	17.230655067032732	0.297269	19.5984338023224	11.98076214616682
V3	111312	2	0.21470171	26.38299012007929	0.3418594	34.10209173071591	7.23139608839155
V3	111312	3	0.3484622	20.16324888014369	0.37861696	29.32793262258345	8.12595544631774
V3	111312	4	0.5670677	14.794932460942103	0.5299773	22.6661056841548	9.022188791180556
V3	111312	5	0.9212172	10.77180284110172	0.60009193	18.80998291447528	4.421503682052903
V3	111312	6	1.523702	6.029799098339352	0.642705	11.45522582993084	3.030038610569674
V3	111312	7	2.3725846	3.950175355262595	0.6401631	6.4457773211029386	2.4117522519377688
V3	111312	8	3.829009	2.898014835559255	0.62771523	5.766936819423443	1.5406349961871442
V3	111312	9	5.6027417	1.8427933899018687	0.5076983	4.389090335921532	0.9074633767908415
V1	131722	0	0.0881600007414817	14.15153065235924	0.1150618743896484	15.749420109314231	14.15153065235924
V1	131722	1	0.1560799926519394	13.961088508732116	0.1228837394714355	19.205691886563983	12.51285375709583
V1	131722	2	0.1912202984094619	10.705926926516872	0.1907032775878906	15.640831613710509	8.518836028908424
V1	131722	3	0.3596986830234527	13.676315650487592	0.2495648193359375	24.39306846393823	5.944633164298055
V1	131722	4	0.5517683625221252	12.230115385846467	0.3415726852416992	39.0428666093822	3.681719621271216
V1	131722	5	0.9241516590118408	9.786295173561385	0.2389984130859375	16.135956884118553	5.110379624533449
V1	131722	6	1.524770975112915	6.212139734869509	0.4049585342407226	10.98785817696914	2.6265586623525987
V1	131722	7	2.481816053390503	4.476543145490077	0.4514725112915039	7.337589018089532	2.063714232811777
V1	131722	8	3.871999979019165	2.722124404282419	0.4364664459228515	4.848718953625781	1.3931860501925797
V1	131722	9	5.736621856689453	2.4447857455782787	0.4014115142822265	5.290833292050985	0.9313471922032754
V2	131722	0	0.0881600007414817	20.086713266625058	0.1150618743896484	29.717530606181484	18.005474966879845
V2	131722	1	0.1176561266183853	37.69133681076411	0.0708248615264892	49.48872139905748	16.932488635220654
V2	131722	2	0.2239999026060104	17.5023431125088	0.137923002243042	33.53494422525679	6.635085510031948
V2	131722	3	0.3746357560157776	14.22208992824232	0.1962225341796875	28.423779119438045	3.9586104819238086
V2	131722	4	0.5337849855422974	11.83103849913072	0.3462266159057617	25.43051097728799	5.32707962128331
V2	131722	5	0.8819519281387329	9.379891773782518	0.3436127853393554	22.903598647202543	4.872962420443439
V2	131722	6	1.4808000326156616	6.930198847676335	0.4165996932983398	13.29936671208843	1.7246668221582464
V2	131722	7	2.276843547821045	4.383283917231799	0.4692816162109375	6.679076643398858	1.9060633214300693
V2	131722	8	3.871999979019165	2.695536291312012	0.4628915786743164	4.335931842585112	1.2686022939319848
V2	131722	9	5.6449384689331055	2.122252796930822	0.42685609817504877	4.247819270958955	0.9689286233669608
V3	131722	0	NaN	NaN	NaN	NaN	NaN
V3	131722	1	0.154400423169136	7.906497112467048	0.3243094635009765	17.985246108608333	0.9244566958937102
V3	131722	2	0.2240000069141387	13.272506014398784	0.2500233650207519	22.01006536085904	3.7046115813997416
V3	131722	3	0.3903559446334839	11.344588097291568	0.2282710075378418	26.67137727006787	4.757375060671507
V3	131722	4	0.5493495464324951	10.895736827762557	0.3086633110046387	22.51752639072652	4.939760330924456
V3	131722	5	0.9080231189727784	7.776179817789529	0.3322040939331054	14.089048620737442	4.875363146443373
V3	131722	6	1.4808000326156616	5.571318483622586	0.3967732238769531	11.130038790942864	1.6911239863457053
V3	131722	7	2.3493704795837407	4.768259036735604	0.442051887512207	8.341964231504482	2.282023574940796
V3	131722	8	3.881791591644287	2.8564566658605286	0.3961192321777343	5.249629073447023	1.1258187642129305
V3	131722	9	5.567999839782715	2.923491285615845	0.429577407836914	4.82323390977207	1.065839040703026
V1	148133	0	NaN	NaN	NaN	NaN	NaN
V1	148133	1	NaN	NaN	NaN	NaN	NaN
V1	148133	2	0.2197927236557006	11.588293860888394	0.2478186416625976	20.18173469753107	0.7543611756241904
V1	148133	3	0.3209197223186493	10.202651190220571	0.2139200592041015	19.97712397398384	1.1291411217612644
V1	148133	4	0.6058533787727356	9.950481668978028	0.4630947113037109	15.292500933962062	1.2000381616089515
V1	148133	5	0.9030534625053406	6.947485251320779	0.4067985534667969	13.556004848526678	2.1538101601448343
V1	148133	6	1.6906437873840332	5.27468397133054	0.4780243682861328	8.20623951625579	2.664758124548533
V1	148133	7	2.4571797847747803	4.731211501800232	0.56964111328125	9.13928475038421	1.8475110516976367
V1	148133	8	3.922683954238892	2.874426121655428	0.6349541091918945	5.849865882392018	1.337165605629632
V1	148133	9	5.787691116333008	2.232030070590866	0.6585348510742187	4.455744713224731	1.2610336613361082
V2	148133	0	NaN	NaN	NaN	NaN	NaN
V2	148133	1	NaN	NaN	NaN	NaN	NaN
V2	148133	2	0.2317138612270355	19.915906446478644	0.1434927558898925	39.04161092847146	8.277523853055387
V2	148133	3	0.3426996767520904	20.064766434095127	0.1624358367919922	45.93552025162138	9.35826287606603
V2	148133	4	0.5951564311981201	13.560264889098884	0.4162422561645508	28.821184112355773	5.7706541581389885
V2	148133	5	0.899062693119049	9.483359063941084	0.4352358627319336	29.990876814033147	5.412695961290591
V2	148133	6	1.5396182537078855	7.687955410034768	0.5647452926635742	13.527086854181755	4.565741072782735
V2	148133	7	2.4045467376708984	6.220575729601078	0.6286426162719727	10.790484311997409	3.311090681609464
V2	148133	8	3.891948699951172	3.1612660198368907	0.6283034133911133	7.967214820096731	1.9392902610264764
V2	148133	9	5.6763763427734375	2.423843835122411	0.6223739242553711	3.703824360858336	1.4450193461427028
V3	148133	0	NaN	NaN	NaN	NaN	NaN
V3	148133	1	0.1476514935493469	8.636164043849615	0.1578479385375976	24.29773465675836	1.1630971122666478
V3	148133	2	0.2308056354522705	10.7910185810974	0.1868231201171875	31.174793487600056	3.020870774029575
V3	148133	3	0.3419277369976043	16.039277740480674	0.3219559860229492	35.88893173963297	2.736610888272672
V3	148133	4	0.5604819655418396	10.098349355343585	0.4399482727050781	25.302497066990068	1.2520231086662903
V3	148133	5	0.935244917869568	6.636880599405471	0.5565810775756836	11.131366578832946	2.8584521761860766
V3	148133	6	1.463516354560852	4.42948080517367	0.557509765625	8.847337343761877	0.8612248591622672
V3	148133	7	2.310266733169556	2.974987425882716	0.5590190124511719	7.842935659558169	1.0273158988274784
V3	148133	8	4.133930683135986	1.9794390571477856	0.6021726226806641	4.979012216624037	1.039099859572043
V3	148133	9	5.679831981658936	1.527238832514286	0.5864720916748047	2.6271114363204893	0.6415693215391338
V1	167440	0	NaN	NaN	NaN	NaN	NaN
V1	167440	1	0.1560799926519394	8.651607229050025	0.0699502229690551	13.881947187929716	6.858600392309099
V1	167440	2	0.2240000069141388	24.549974426408987	0.0981907844543457	47.49250444841532	6.369438180561215
V1	167440	3	0.344487190246582	20.00836496122255	0.1516900634765625	38.55168121279863	10.371228119247911
